,x,y,likelihood,row,col,tile,action
201,337.3493347167969,218.67575073242188,0.9999983906745912,2,2,12.0,
202,337.4828186035156,218.1211395263672,0.9999997615814208,2,2,12.0,
203,340.1357116699219,214.34837341308597,0.9999998807907104,2,2,12.0,
204,340.207275390625,213.7635498046875,0.9999995231628418,2,2,12.0,
205,340.9145812988281,212.51821899414065,0.9999994039535522,2,2,12.0,
206,342.43865966796875,209.75177001953125,0.9999983310699464,2,2,12.0,
207,345.62030029296875,206.64195251464844,0.9999948143959044,2,2,12.0,
208,347.8607177734375,202.67312622070312,0.9999961853027344,2,1,7.0,LEFT
209,348.21124267578125,200.5536346435547,0.9999995231628418,2,1,7.0,
210,349.50445556640625,198.9298553466797,0.9999998211860656,2,1,7.0,
211,350.37567138671875,198.8333740234375,0.9999998807907104,2,1,7.0,
212,349.2189025878906,195.6524353027344,0.9999999403953552,2,1,7.0,
213,347.14630126953125,194.18446350097656,0.9999997615814208,2,1,7.0,
214,346.5600280761719,193.1906280517578,0.9999994039535522,2,1,7.0,
215,345.046875,193.39210510253903,0.9999980330467224,2,1,7.0,
216,344.54119873046875,190.01502990722656,0.9999982118606568,2,1,7.0,
217,342.6614074707031,189.14205932617188,0.999999225139618,2,1,7.0,
218,341.2498474121094,185.8617248535156,0.9999986290931702,2,1,7.0,
219,341.2965087890625,185.17323303222656,0.999998152256012,2,1,7.0,
220,341.33062744140625,184.40382385253903,0.9999994039535522,2,1,7.0,
221,340.7848815917969,183.3907012939453,0.9999996423721312,2,1,7.0,
222,340.92022705078125,181.2435607910156,0.999999701976776,2,1,7.0,
223,340.9114074707031,175.5192108154297,0.9999971985816956,2,1,7.0,
224,341.0892944335937,173.41050720214844,0.99999737739563,2,1,7.0,
225,340.55255126953125,171.35995483398438,0.999996781349182,2,1,7.0,
226,340.01025390625,170.70521545410156,0.9999964237213136,2,1,7.0,
227,338.86981201171875,169.96339416503906,0.9999971985816956,2,1,7.0,
228,336.6061096191406,168.5088653564453,0.9999955892562866,2,1,7.0,
229,334.7835388183594,168.70736694335938,0.9999910593032836,2,1,7.0,
230,329.6898803710937,169.89602661132812,0.999987542629242,2,1,7.0,
231,329.0630798339844,170.9302520751953,0.9999836683273317,2,1,7.0,
232,324.89471435546875,171.61729431152344,0.9999985694885254,2,1,7.0,
233,322.80682373046875,171.52777099609375,0.9999996423721312,2,1,7.0,
234,321.9621887207031,171.3192596435547,0.9999995231628418,2,1,7.0,
235,320.2027282714844,170.3223114013672,0.9999990463256836,2,1,7.0,
236,317.65478515625,168.93344116210938,0.9999924898147584,2,1,7.0,
237,316.25299072265625,168.66021728515625,0.9999977350234984,2,1,7.0,
238,314.0003356933594,167.66140747070312,0.9999994039535522,2,1,7.0,
239,312.6190185546875,167.18309020996094,0.9999998807907104,2,1,7.0,
240,310.3404235839844,165.60223388671875,0.9999998807907104,2,1,7.0,
241,307.5096435546875,163.48646545410156,0.9999998807907104,2,1,7.0,
242,306.66961669921875,162.9752197265625,0.9999998807907104,2,1,7.0,
243,305.8928527832031,161.9679412841797,0.9999998807907104,2,1,7.0,
244,306.5030212402344,161.98703002929688,0.9999999403953552,2,1,7.0,
245,306.77886962890625,162.00840759277344,1.0,2,1,7.0,
246,309.597412109375,163.19656372070312,1.0,2,1,7.0,
247,312.2953796386719,165.68577575683594,0.9999997615814208,2,1,7.0,
248,319.5428771972656,169.54885864257812,0.9999980926513672,2,1,7.0,
249,323.5968017578125,172.01199340820312,0.9999998211860656,2,1,7.0,
250,326.1620483398437,173.32437133789062,0.9999994039535522,2,1,7.0,
251,329.1786499023437,174.70594787597656,0.9999951124191284,2,1,7.0,
252,330.1426086425781,177.59814453125,0.9999951720237732,2,1,7.0,
253,335.0948791503906,181.21897888183597,0.9999985694885254,2,1,7.0,
254,337.1496276855469,181.8974456787109,0.9999984502792358,2,1,7.0,
255,341.29132080078125,182.5885467529297,0.9999994039535522,2,1,7.0,
256,345.08355712890625,183.12142944335935,0.999997854232788,2,1,7.0,
257,348.2177429199219,182.5616912841797,0.999999225139618,2,1,7.0,
258,352.3939208984375,182.66749572753903,0.9999998211860656,2,1,7.0,
259,355.1117248535156,181.5904998779297,1.0,2,1,7.0,
260,358.4364624023437,180.07400512695312,1.0,2,1,7.0,
261,361.4669799804688,177.67233276367188,0.9999998807907104,2,1,7.0,
262,363.8188171386719,176.11183166503906,1.0,2,1,7.0,
263,368.00335693359375,172.9116668701172,0.9999991655349731,2,1,7.0,
264,370.2059326171875,171.97561645507812,0.9999995231628418,2,1,7.0,
